Velocità;DistanzaLineaCentrale;SensoreSXSX;SensoreSX;SensoreCentrale;SensoreDX;SensoreDXDX;AngoloTraccia
228.084;0.0858368;14.1746;112.863;76.1875;47.4537;21.7786;-0.195947;3
227.857;0.102047;13.9415;112.671;76.1847;47.6339;22.0166;-0.193619;3
227.625;0.118027;13.7061;112.545;76.2388;47.8473;22.2602;-0.191764;3
227.389;0.133777;13.4694;112.48;76.343;48.0899;22.5084;-0.190337;3
227.148;0.149297;13.2321;112.465;76.488;48.3555;22.76;-0.189269;3
226.901;0.164591;12.9952;112.488;76.6638;48.6379;23.0133;-0.188487;3
226.648;0.179664;12.7597;112.538;76.8601;48.9303;23.2667;-0.18791;3
226.391;0.194519;12.5265;112.603;77.0666;49.2259;23.5184;-0.187458;3
226.129;0.209161;12.2963;112.673;77.2741;49.5188;23.7669;-0.187058;3
225.864;0.223594;12.0696;112.739;77.4745;49.8036;24.0106;-0.186641;3
225.597;0.237819;11.847;39.1959;77.6604;50.0754;24.2482;-0.18615;3
225.328;0.25184;11.6289;36.3184;77.8259;50.3302;24.4783;-0.185533;3
225.058;0.26566;11.4155;34.5011;77.9665;50.5648;24.7001;-0.184751;3
224.79;0.279279;11.207;33.0945;78.0784;50.777;24.9129;-0.183771;3
224.522;0.292698;11.0034;31.933;78.1598;50.9651;25.116;-0.182576;3
224.258;0.305917;10.8048;30.9423;78.2099;51.1288;25.3092;-0.181154;3
223.996;0.318939;10.611;30.0799;78.2289;51.2683;25.4926;-0.179504;3
223.737;0.331758;10.4219;29.318;78.2183;51.3844;25.6663;-0.177636;3
223.483;0.344374;10.2373;28.6358;78.1807;51.4791;25.8307;-0.175568;3
223.232;0.356787;10.0569;28.0175;78.119;51.5545;25.9866;-0.173322;3
222.985;0.368995;9.88053;27.4499;78.0373;51.6134;26.1345;-0.17093;3
222.741;0.380993;9.70785;26.9218;77.9399;51.6586;26.2755;-0.168425;3
222.5;0.39278;9.53859;26.4233;77.8312;51.6934;26.4105;-0.165845;3
222.262;0.404354;9.37248;25.9463;77.716;51.721;26.5405;-0.163229;3
222.026;0.415712;9.20931;25.4833;77.5987;51.7445;26.6663;-0.160615;3
221.792;0.426851;9.04883;25.0288;77.4831;51.7664;26.7889;-0.158036;3
221.559;0.43777;8.89089;24.5781;77.3728;51.7894;26.909;-0.155525;3
221.327;0.448467;8.73537;24.1282;77.2704;51.8152;27.0273;-0.153104;3
221.094;0.458939;8.58223;23.6776;77.178;51.8451;27.1441;-0.150793;3
220.862;0.469186;8.43143;23.2255;77.0964;51.88;27.2598;-0.148603;3
220.628;0.479209;8.283;22.7728;77.0262;51.9201;27.3745;-0.146538;3
220.394;0.489006;8.13701;22.3208;76.9668;51.9651;27.4882;-0.144595;3
220.158;0.49858;7.99352;21.8713;76.9173;52.0145;27.6007;-0.142768;3
219.921;0.507929;7.85268;21.427;76.8759;52.067;27.7117;-0.141042;3
219.683;0.517056;7.71463;20.9901;76.8408;52.1215;27.8209;-0.139401;3
219.444;0.525963;7.57949;20.5631;76.8098;52.1764;27.9278;-0.137825;3
219.203;0.534649;7.44737;20.1483;76.7805;52.2302;28.0319;-0.136294;3
218.961;0.543118;7.3184;19.7474;76.7507;52.2816;28.1329;-0.134787;3
218.719;0.551371;7.19275;19.3622;76.718;52.3289;28.2301;-0.133284;3
218.476;0.559409;7.07043;18.9935;76.6808;52.3708;28.3233;-0.131767;3
218.233;0.567233;6.95155;18.6423;76.6371;52.4063;28.4121;-0.13022;3
217.991;0.574846;6.83615;18.309;76.5857;52.4345;28.4963;-0.12863;3
217.748;0.582249;6.72429;17.9937;76.5255;52.4547;28.5755;-0.126986;3
217.506;0.589443;6.61594;17.6964;76.4558;52.4664;28.6497;-0.125282;3
217.266;0.596428;6.51114;17.4168;76.3763;52.4695;28.7188;-0.123513;3
217.026;0.603204;6.40988;17.1543;76.2869;52.4639;28.7829;-0.121679;3
216.787;0.609774;6.31211;16.9083;76.188;52.4499;28.842;-0.119781;3
216.55;0.616138;6.21778;16.6779;76.0805;52.4281;28.8963;-0.117825;3
216.314;0.622294;6.12688;16.4624;75.986;52.3989;28.946;-0.115818;3
216.08;0.628245;6.03938;16.2609;75.9195;52.363;28.9913;-0.113769;3
215.847;0.63399;5.95515;16.0722;75.8838;52.3215;29.0326;-0.111689;3
215.615;0.63953;5.87421;15.8957;75.8815;52.2749;29.07;-0.109587;3
215.385;0.644864;5.79649;15.7302;75.9162;52.2243;29.104;-0.107477;3
215.155;0.649993;5.72192;15.5753;75.9908;52.1703;29.1348;-0.105369;3
214.927;0.654916;5.65047;15.43;76.1096;52.1138;29.1627;-0.103274;3
214.699;0.659637;5.58208;15.2936;76.2762;52.0557;29.1879;-0.1012;3
214.472;0.664153;5.51674;15.1659;76.4951;51.9962;29.2106;-0.0991572;3
214.245;0.668467;5.45441;15.0463;76.7707;51.9359;29.2311;-0.0971511;3
214.018;0.672578;5.39512;14.9346;77.1076;51.8752;29.2494;-0.0951861;3
213.792;0.676488;5.33878;14.8307;77.5112;51.8143;29.2657;-0.0932658;3
213.566;0.680197;5.28547;14.7348;77.9863;51.753;29.2798;-0.09139;3
213.34;0.683707;5.23512;14.647;78.5389;51.6916;29.292;-0.0895589;3
213.113;0.687022;5.18773;14.5674;79.175;51.6298;29.3021;-0.0877698;3
212.887;0.690139;5.14338;14.4966;79.9014;51.5673;29.3101;-0.0860193;3
212.661;0.693062;5.10202;14.4347;80.7252;51.5039;29.316;-0.0843037;3
212.434;0.695793;5.06366;14.3824;81.6546;51.4393;29.3196;-0.0826171;3
212.208;0.698334;5.02833;14.3401;82.6985;51.3738;29.3208;-0.0809539;3
211.981;0.700685;4.99604;14.3085;83.8673;51.3296;29.3195;-0.0793098;3
211.755;0.70285;4.96676;14.288;85.1722;51.3186;29.3157;-0.0776771;3
211.529;0.704829;4.94056;14.279;86.6269;51.3421;29.3093;-0.0760525;3
211.303;0.706625;4.91737;14.2822;88.2467;51.4017;29.3002;-0.0744312;3
211.078;0.708239;4.89725;14.2982;90.0493;51.4989;29.2883;-0.072809;3
210.853;0.709675;4.88015;14.3273;92.0559;51.6356;29.2737;-0.0711835;3
210.628;0.710933;4.86607;14.3702;94.2906;51.814;29.2562;-0.0695513;3
210.404;0.712015;4.85503;14.427;96.7829;52.0364;29.2361;-0.0679129;3
210.181;0.712922;4.84696;14.4987;99.5672;52.3055;29.2131;-0.0662668;3
209.958;0.713657;4.84189;14.5855;102.686;52.6243;29.1874;-0.0646151;3
209.736;0.714222;4.83977;14.6878;106.188;52.9962;29.1592;-0.0629585;3
209.515;0.714619;4.84056;14.806;110.137;53.4249;29.1283;-0.0612987;3
209.294;0.714847;4.84428;14.941;114.606;53.9149;29.0951;-0.0596393;3
209.075;0.71491;4.85087;15.0932;119.691;54.4708;29.0595;-0.0579827;3
208.855;0.71481;4.86031;15.2631;125.51;55.0979;29.0216;-0.0563334;3
208.637;0.714547;4.87254;15.4516;132.213;55.8024;28.9816;-0.0546945;3
208.418;0.714124;4.88757;15.6596;139.995;56.5906;28.9396;-0.0530685;3
208.201;0.713542;4.90536;15.888;149.114;57.4703;28.8956;-0.0514606;3
207.984;0.712803;4.92586;16.1384;159.912;58.4498;28.8498;-0.0498722;3
207.767;0.711909;4.94904;16.412;172.866;59.5386;28.8088;-0.0483068;1
207.551;0.710862;4.97485;16.6332;188.645;60.7473;28.7907;-0.0467671;1
207.335;0.709664;5.00328;16.7177;200.0;62.0879;28.7973;-0.0452545;1
207.148;0.708308;5.0352;16.7107;200.0;63.5491;28.8256;-0.0436228;1
207.121;0.706696;5.08066;16.7913;200.0;64.8425;28.8345;-0.0402296;1
207.188;0.704735;5.14873;17.0727;200.0;65.6806;28.7876;-0.0337494;1
207.29;0.702411;5.23878;17.505;200.0;66.0901;28.6929;-0.0246194;1
207.418;0.699684;5.35108;18.0574;200.0;66.1205;28.5591;-0.0132611;1
207.562;0.69648;5.48636;18.7031;200.0;65.8493;28.3968;-1.47645E-4;1
207.713;0.692692;5.64556;19.4102;200.0;65.3784;28.2181;0.0141703;1
207.864;0.688187;5.82723;20.146;200.0;64.8074;28.0345;0.0291635;1
208.011;0.682816;6.00672;20.8771;200.0;64.2223;27.8551;0.044357;1
208.155;0.67644;6.17853;21.5827;200.0;63.671;27.6846;0.0594632;1
208.296;0.668936;6.34395;22.2543;200.0;63.1718;27.5241;0.0743467;1
208.435;0.660872;6.50457;22.8937;200.0;62.7225;27.3722;0.0755598;1
208.571;0.652923;6.66154;23.5026;200.0;62.3192;27.2276;0.0761396;1
208.705;0.645044;6.81605;24.0895;200.0;61.9489;27.0882;0.0765559;1
208.841;0.637208;6.96878;24.6578;200.0;61.6052;26.9527;0.0768329;1
208.977;0.629397;7.12015;25.2104;200.0;61.2832;26.8204;0.0769946;1
209.114;0.621602;7.27057;25.751;200.0;60.9771;26.6904;0.077069;1
209.251;0.613814;7.4203;26.2828;200.0;60.6821;26.5619;0.0770819;1
209.388;0.606032;7.56959;26.8084;200.0;60.3942;26.4345;0.0770537;1
209.525;0.598253;7.71856;27.3297;200.0;60.1111;26.3077;0.0769989;1
209.663;0.590476;7.86729;27.8478;200.0;59.831;26.1813;0.0769254;1
209.8;0.582702;8.01585;28.3637;200.0;59.5528;26.0552;0.0768415;1
209.937;0.574931;8.16428;28.8781;200.0;59.2754;25.9293;0.0767524;1
210.073;0.567162;8.3126;29.3913;200.0;58.9985;25.8034;0.0766594;1
210.21;0.559396;8.46079;29.9035;200.0;58.7221;25.6776;0.0765645;1
210.347;0.551635;8.60887;30.4146;200.0;58.4458;25.552;0.0764682;1
210.483;0.543877;8.75685;30.9251;200.0;58.1694;25.4263;0.0763723;1
210.619;0.536122;8.90473;31.4348;200.0;57.893;25.3006;0.0762765;1
210.756;0.528373;9.05248;31.9436;200.0;57.6167;25.1751;0.0761806;1
210.892;0.520627;9.20012;32.4516;200.0;57.3404;25.0496;0.0760843;1
211.028;0.512886;9.34765;32.9589;200.0;57.064;24.9241;0.0759889;1
211.164;0.50515;9.49506;33.4655;200.0;56.7874;24.7987;0.0758941;1
211.3;0.497418;9.64235;33.9712;200.0;56.5111;24.6733;0.0757992;1
211.436;0.48969;9.78952;34.476;200.0;56.2347;24.548;0.0757038;1
211.571;0.481968;9.93657;34.9802;200.0;55.9583;24.4227;0.0756094;1
211.707;0.47425;10.0835;35.4836;200.0;55.6818;24.2975;0.0755154;1
211.843;0.466537;10.2303;35.9862;200.0;55.4054;24.1723;0.0754206;1
211.978;0.458828;10.377;36.4877;200.0;55.1291;24.0472;0.0753252;1
212.113;0.451124;10.5236;36.9887;200.0;54.8528;23.9222;0.0752312;1
212.248;0.443426;10.67;37.4888;200.0;54.5764;23.7972;0.0751373;1
212.384;0.435732;10.8163;37.988;200.0;54.3002;23.6723;0.0750424;1
212.518;0.428043;10.9625;38.4862;200.0;54.024;23.5474;0.0749475;1
212.653;0.420358;11.1086;38.9839;200.0;53.7478;23.4226;0.0748531;1
212.788;0.412679;11.2545;39.4807;200.0;53.4716;23.2978;0.0747592;1
212.923;0.405004;11.4003;39.9767;200.0;53.1955;23.1732;0.0746643;1
213.057;0.397334;11.546;40.4716;200.0;52.9195;23.0486;0.0745689;1
213.191;0.389669;11.6916;40.9659;200.0;52.6435;22.924;0.0744745;1
213.326;0.382009;11.837;41.4594;200.0;52.3674;22.7995;0.0743806;1
213.46;0.374354;11.9823;41.952;200.0;52.0914;22.675;0.0742852;1
213.594;0.366704;12.1275;42.4437;200.0;51.8156;22.5507;0.0741903;1
213.728;0.359059;12.2725;42.9346;200.0;51.5397;22.4264;0.0740954;1
213.861;0.351419;12.4175;43.4249;200.0;51.2639;22.3021;0.0740015;1
213.995;0.343784;12.5622;43.9142;200.0;50.9881;22.1779;0.0739066;1
214.129;0.336154;12.7069;44.4025;200.0;50.7124;22.0538;0.0738112;1
214.262;0.32853;12.8514;44.8901;200.0;50.4367;21.9297;0.0737163;1
214.395;0.32091;12.9959;45.3772;200.0;50.161;21.8057;0.0736224;1
214.528;0.313295;13.1401;45.863;200.0;49.8855;21.6818;0.073527;1
214.661;0.305685;13.2843;46.348;200.0;49.61;21.558;0.0734317;1
214.794;0.298081;13.4283;46.8325;200.0;49.3345;21.4342;0.0733372;1
214.927;0.290482;13.5722;47.3161;200.0;49.0589;21.3104;0.0732428;1
215.06;0.282888;13.716;47.7986;200.0;48.7836;21.1867;0.0731475;1
215.192;0.275299;13.8596;48.2803;200.0;48.5083;21.0631;0.0730521;1
215.325;0.267715;14.0031;48.7614;200.0;48.2329;20.9396;0.0729572;1
215.457;0.260136;14.1464;49.2417;200.0;47.9577;20.8161;0.0728628;1
215.589;0.252563;14.2897;49.721;200.0;47.6825;20.6927;0.0727679;1
215.721;0.244995;14.4328;50.1993;200.0;47.4074;20.5694;0.0726721;1
215.853;0.237432;14.5757;50.677;200.0;47.1323;20.4461;0.0725772;1
215.985;0.229875;14.7186;51.154;200.0;46.8572;20.3229;0.0724828;1
216.117;0.222323;14.8613;51.63;200.0;46.5823;20.1998;0.0723874;1
216.248;0.214776;15.0038;52.1051;200.0;46.3074;20.0767;0.072292;1
216.38;0.207235;15.1463;52.5795;200.0;46.0325;19.9537;0.0721971;1
216.511;0.199699;15.2886;53.0531;200.0;45.7576;19.8308;0.0721027;1
216.643;0.192168;15.4307;53.5257;200.0;45.4829;19.7079;0.0720069;1
216.774;0.184643;15.5728;53.9975;200.0;45.2083;19.5852;0.0719115;1
216.905;0.177123;15.7147;54.4686;200.0;44.9336;19.4624;0.0718166;1
217.036;0.169609;15.8564;54.9389;200.0;44.659;19.3398;0.0717217;1
217.166;0.1621;15.998;55.4083;200.0;44.3845;19.2172;0.0716264;1
217.297;0.154596;16.1395;55.8766;200.0;44.1101;19.0947;0.0715305;1
217.427;0.147099;16.2809;56.3444;200.0;43.8357;18.9723;0.0714356;1
217.558;0.139606;16.4221;56.8114;199.846;43.5613;18.8499;0.0713407;1
217.688;0.13212;16.5632;57.2774;198.798;43.2871;18.7276;0.0712454;1
217.818;0.124638;16.7041;57.7425;197.75;43.0129;18.6054;0.0711495;1
217.948;0.117163;16.8449;58.207;196.698;42.7388;18.4833;0.0710546;1
218.078;0.109692;16.9856;58.6707;195.643;42.4646;18.3612;0.0709597;1
218.208;0.102228;17.1261;59.1332;194.588;42.1906;18.2392;0.0708644;1
218.338;0.0947692;17.2665;59.595;193.534;41.9168;18.1173;0.0707681;1
218.467;0.087316;17.4067;60.0562;192.474;41.6429;17.9954;0.0706732;1
218.597;0.0798685;17.5469;60.5165;191.413;41.369;17.8736;0.0705783;1
218.726;0.0724265;17.6868;60.9758;190.351;41.0953;17.7519;0.0704824;1
218.855;0.0649902;17.8267;61.4342;189.289;40.8217;17.6303;0.0703866;1
218.984;0.0575599;17.9664;61.892;188.221;40.548;17.5087;0.0702917;1
219.113;0.0501352;18.1059;62.3491;187.152;40.2745;17.3872;0.0701968;1
219.242;0.0427161;18.2453;62.8052;186.084;40.0011;17.2658;0.070101;1
219.371;0.035303;18.3846;63.2602;185.014;39.7277;17.1445;0.0700046;1
219.499;0.0278957;18.5237;63.7148;183.939;39.4544;17.0233;0.0699097;1
219.628;0.0204941;18.6627;64.1684;182.863;39.1811;16.9021;0.0698149;1
219.756;0.0130984;18.8016;64.6212;181.787;38.908;16.781;0.069719;1
219.884;0.00570847;18.9403;65.0728;180.71;38.635;16.66;0.0696227;1
220.012;-0.00167564;19.0788;65.524;179.629;38.3619;16.539;0.0695273;1
220.14;-0.0090538;19.2173;65.9745;178.544;38.0889;16.4181;0.0694324;1
220.268;-0.0164261;19.3555;66.4238;177.461;37.8161;16.2974;0.0693366;1
220.396;-0.0237924;19.4936;66.8721;176.377;37.5433;16.1767;0.0692403;1
220.523;-0.0311528;19.6316;67.32;175.288;37.2706;16.056;0.0691449;1
220.651;-0.0385072;19.7695;67.7671;174.196;36.998;15.9355;0.06905;1
220.778;-0.0458558;19.9072;68.2132;173.104;36.7254;15.815;0.0689542;1
220.906;-0.0531982;20.0447;68.6582;172.012;36.4531;15.6946;0.0688578;1
221.033;-0.0605347;20.1822;69.1027;170.916;36.1806;15.5743;0.0687625;1
221.16;-0.0678652;20.3194;69.5464;169.816;35.9083;15.454;0.0686676;1
221.287;-0.0751897;20.4566;69.9892;168.718;35.6361;15.3339;0.0685713;1
221.413;-0.0825081;20.5935;70.4309;167.618;35.364;15.2138;0.0684749;1
221.54;-0.0898204;20.7304;70.8721;166.513;35.0919;15.0938;0.0683796;1
221.667;-0.0971267;20.8671;71.3125;165.406;34.8199;14.9739;0.0682847;1
221.793;-0.104427;21.0036;71.7519;164.3;34.5481;14.8541;0.0681884;1
221.919;-0.111721;21.14;72.1904;163.192;34.2763;14.7343;0.068092;1
222.046;-0.119009;21.2762;72.6283;162.08;34.0046;14.6147;0.0679967;1
222.172;-0.12629;21.4123;73.0654;160.966;33.7329;14.4951;0.0679013;1
222.298;-0.133566;21.5483;73.5013;159.85;33.4614;14.3756;0.0678055;1
222.423;-0.140835;21.6841;73.9364;158.736;33.19;14.2562;0.0677087;1
222.549;-0.148099;21.8197;74.3711;157.615;32.9187;14.1368;0.0676133;1
222.675;-0.155355;21.9553;74.8049;156.493;32.6474;14.0176;0.0675179;1
222.8;-0.162606;22.0906;75.2375;155.37;32.3762;13.8984;0.0674221;1
222.926;-0.16985;22.2258;75.6693;154.247;32.1052;13.7793;0.0673253;1
223.051;-0.177088;22.3609;76.1006;153.119;31.8342;13.6603;0.0672299;1
223.176;-0.18432;22.4958;76.5311;151.988;31.5632;13.5414;0.0671346;1
223.301;-0.191546;22.6306;76.9605;150.858;31.2924;13.4226;0.0670382;1
223.426;-0.198765;22.7652;77.3889;149.726;31.0218;13.3039;0.0669419;1
223.551;-0.205978;22.8996;77.8168;148.59;30.7512;13.1852;0.0668461;1
223.675;-0.213184;23.034;78.244;147.452;30.4806;13.0666;0.0667507;1
223.8;-0.220384;23.1681;78.67;146.313;30.2102;12.9481;0.0666544;1
223.924;-0.227578;23.3021;79.0952;145.173;29.9399;12.8297;0.0665581;1
224.048;-0.234765;23.436;79.5197;144.029;29.6697;12.7114;0.0664622;1
224.173;-0.241946;23.5697;79.9437;142.882;29.3995;12.5932;0.0663668;1
224.297;-0.24912;23.7032;80.3664;141.735;29.1295;12.4751;0.0662705;1
224.42;-0.256288;23.8366;80.7881;140.587;28.8596;12.357;0.0661737;1
224.544;-0.26345;23.9699;81.2093;139.435;28.5898;12.2391;0.0660779;1
224.668;-0.270604;24.103;81.6299;138.28;28.32;12.1212;0.0659825;1
224.792;-0.277753;24.2359;82.0493;137.125;28.0504;12.0034;0.0658862;1
224.915;-0.284895;24.3687;82.4677;135.968;27.7809;11.8857;0.0657894;1
225.038;-0.29203;24.5014;82.8857;134.808;27.5115;11.7681;0.0656935;1
225.161;-0.299159;24.6339;83.303;133.644;27.2421;11.6506;0.0655982;1
225.285;-0.306281;24.7662;83.7191;132.48;26.9729;11.5332;0.0655019;1
225.408;-0.313396;24.8983;84.1342;131.315;26.7039;11.4158;0.0654051;1
225.53;-0.320505;25.0304;84.5488;130.146;26.4349;11.2986;0.0653092;1
225.653;-0.327608;25.1622;84.9627;128.975;26.1659;11.1814;0.0652134;1
225.776;-0.334703;25.294;85.3755;127.802;25.8972;11.0644;0.0651171;1
225.898;-0.341792;25.4255;85.7873;126.628;25.6285;10.9474;0.0650203;1
226.021;-0.348874;25.5569;86.1986;125.45;25.36;10.8305;0.0649244;1
226.143;-0.35595;25.6882;86.6091;124.27;25.0914;10.7137;0.064829;1
226.265;-0.363019;25.8192;87.0186;123.089;24.8231;10.597;0.0647322;1
226.387;-0.370081;25.9502;87.4271;121.906;24.555;10.4804;0.0646354;1
226.509;-0.377136;26.0809;87.8352;120.72;24.2868;10.3639;0.0645396;1
226.631;-0.384185;26.2116;88.2425;119.531;24.0188;10.2475;0.0644438;1
226.752;-0.391226;26.342;88.6487;118.341;23.7509;10.1312;0.0643474;1
226.874;-0.398261;26.4723;89.0538;117.149;23.4831;10.015;0.0642506;1
226.995;-0.40529;26.6025;89.4584;115.955;23.2155;9.89884;0.0641543;1
227.117;-0.412311;26.7325;89.8626;114.756;22.9479;9.78279;0.064059;1
227.238;-0.419325;26.8623;90.2653;113.558;22.6804;9.66685;0.0639622;1
227.359;-0.426333;26.992;90.6672;112.357;22.4132;9.551;0.0638654;1
227.48;-0.433334;27.1215;91.0685;111.153;22.1459;9.43524;0.063769;1
227.601;-0.440328;27.2508;91.4691;109.946;21.8788;9.31958;0.0636737;1
227.721;-0.447315;27.38;91.8688;108.738;21.6119;9.20402;0.0635769;1
227.842;-0.454295;27.509;92.2674;107.528;21.3451;9.08855;0.0634801;1
227.962;-0.461268;27.6379;92.6654;106.315;21.0783;8.97317;0.0633838;1
228.083;-0.468234;27.7667;93.0628;105.099;20.8117;8.85789;0.0632879;1
228.203;-0.475193;27.8952;93.4589;103.882;20.5452;8.74272;0.0631916;1
228.323;-0.482145;28.0236;93.8542;102.663;20.2789;8.62764;0.0630943;1
228.443;-0.48909;28.1518;94.2489;101.442;20.0126;8.51265;0.062998;1
228.563;-0.496028;28.2799;94.643;100.216;19.7465;8.39776;0.0629021;1
228.683;-0.502959;28.4078;95.036;98.9891;19.4805;8.28298;0.0628058;1
228.802;-0.509883;28.5356;95.4278;97.7613;19.2147;8.16829;0.0627085;1
228.922;-0.5168;28.6632;95.8193;96.53;18.9489;8.0537;0.0626122;1
229.041;-0.52371;28.7906;96.2101;95.2952;18.6833;7.9392;0.0625164;1
229.161;-0.530613;28.9179;96.5996;94.0588;18.4178;7.82481;0.0624201;1
229.28;-0.537508;29.0449;96.9883;92.8214;18.1525;7.71052;0.0623228;1
229.399;-0.544396;29.1719;97.3765;91.5802;17.8873;7.59632;0.0622265;1
229.518;-0.551278;29.2987;97.764;90.3362;17.6221;7.48223;0.0621306;1
229.637;-0.558152;29.4253;98.1503;89.0909;17.3572;7.36824;0.0620338;1
229.755;-0.565018;29.5517;98.5355;87.8438;17.0924;7.25435;0.0619366;1
229.874;-0.571878;29.678;98.9204;86.5923;16.8276;7.14055;0.0618407;1
229.992;-0.578731;29.8041;99.3046;85.3393;16.5631;7.02685;0.0617444;1
230.111;-0.585576;29.9301;99.6876;84.0842;16.2986;6.91327;0.0616476;1
230.229;-0.592414;30.0559;100.07;82.8267;16.0343;6.79978;0.0615508;1
230.347;-0.599244;30.1815;100.451;81.566;15.7702;6.6864;0.0614545;1
230.465;-0.606068;30.307;100.832;80.3029;15.5061;6.57311;0.0613582;1
230.583;-0.612884;30.4323;101.212;79.0379;15.2422;6.45993;0.0612614;1
230.701;-0.619693;30.5574;101.59;77.7714;14.9785;6.34686;0.0611641;1
230.818;-0.626494;30.6824;101.969;76.5008;14.7148;6.23388;0.0610678;1
230.936;-0.633288;30.8072;102.347;75.2271;14.4513;6.12101;0.0609719;1
231.053;-0.640075;30.9318;102.723;73.9521;14.188;6.00824;0.0608751;1
231.171;-0.646854;31.0562;103.098;72.6751;13.9248;5.89558;0.0607778;1
231.288;-0.653626;31.1806;103.473;71.3945;13.6617;5.78302;0.0606815;1
231.405;-0.660391;31.3047;103.848;70.1115;13.3988;5.67056;0.0605852;1
231.522;-0.667148;31.4287;104.221;68.8263;13.136;5.55821;0.0604884;1
231.639;-0.673898;31.5525;104.593;67.5391;12.8733;5.44597;0.0603911;1
231.755;-0.68064;31.6761;104.965;66.2483;12.6108;5.33383;0.0602948;1
231.872;-0.687374;31.7996;105.336;64.9548;12.3484;5.2218;0.0601985;1
231.988;-0.694102;31.9229;105.705;63.6592;12.0862;5.10987;0.0601017;1
232.105;-0.70079;32.0453;106.071;62.3707;11.8255;4.99859;0.060002;1
232.221;-0.707502;32.1683;106.44;61.0695;11.5636;4.88687;0.0599058;1
232.337;-0.714206;32.2911;106.807;59.7654;11.3018;4.77527;0.0598098;1
232.453;-0.720903;32.4137;107.174;58.4597;11.0402;4.66377;0.0597128;1
232.569;-0.727593;32.5361;107.539;57.1515;10.7787;4.55239;0.0596155;1
232.685;-0.734274;32.6584;107.904;55.84;10.5174;4.4411;0.0595189;1
232.8;-0.740948;32.7805;108.269;54.5255;10.2562;4.32993;0.0594227;1
232.916;-0.747615;32.9025;108.632;53.2091;9.99515;4.21886;0.0593257;1
233.031;-0.754274;33.0242;108.994;51.8902;9.73429;4.1079;0.0592283;1
233.147;-0.760925;33.1458;109.356;50.568;9.47355;3.99705;0.0591318;1
233.262;-0.767569;33.2673;109.717;49.2429;9.21295;3.88631;0.0590356;1
233.377;-0.774205;33.3885;110.077;47.9156;8.95254;3.77568;0.0589385;1
233.492;-0.780833;33.5096;110.436;46.5859;8.69228;3.66516;0.0588412;1
233.607;-0.787454;33.6305;110.795;45.2528;8.43216;3.55475;0.0587446;1
233.721;-0.794067;33.7513;111.153;43.9167;8.17218;3.44445;0.0586484;1
233.836;-0.800672;33.8718;111.51;42.5785;7.91238;3.33426;0.0585513;1
233.95;-0.807269;33.9922;111.865;41.2378;7.65274;3.22418;0.0584539;1
234.065;-0.813859;34.1124;112.221;39.8937;7.39324;3.11421;0.0583573;1
234.179;-0.820441;34.2325;112.575;38.5466;7.13389;3.00435;0.058261;1
234.293;-0.827014;34.3524;112.929;37.1973;6.87473;2.89461;0.0581639;3
234.407;-0.833581;34.4721;113.281;35.8454;6.61572;2.78498;0.0580665;3
234.521;-0.840139;34.5916;113.633;34.49;6.35685;2.67545;0.0579699;3
234.58;-0.846469;34.57;112.058;35.3335;6.17281;2.57786;0.0543416;1
234.524;-0.852089;34.2139;106.269;43.8411;6.17687;2.51105;0.0421849;1
234.412;-0.856826;33.6562;98.7016;73.2954;6.339;2.47137;0.0244197;1
234.281;-0.860571;33.0326;91.3215;200.0;6.62787;2.45428;0.00428965;1
234.251;-0.863462;32.5282;85.904;200.0;6.9255;2.44516;-0.0127931;1
234.267;-0.865598;32.2041;82.6116;200.0;7.14299;2.43602;-0.0243753;1
234.317;-0.866892;31.9923;80.5595;200.0;7.30735;2.43233;-0.0320888;1
234.399;-0.867326;31.8571;79.3241;200.0;7.43587;2.43687;-0.0368772;1
234.504;-0.866926;31.776;78.6636;200.0;7.54137;2.45088;-0.0393969;1
234.625;-0.865753;31.733;78.4156;200.0;7.63443;2.47459;-0.0401837;1
234.751;-0.863897;31.7129;78.4369;200.0;7.72643;2.50772;-0.0397895;1
234.879;-0.861472;31.7029;78.6037;200.0;7.82722;2.54947;-0.0387253;1
235.005;-0.858597;31.693;78.8213;200.0;7.94303;2.59865;-0.0373929;1
235.129;-0.855386;31.6766;79.0195;200.0;8.07719;2.65392;-0.0360882;1
235.251;-0.851939;31.6502;79.1566;200.0;8.23027;2.71397;-0.0349871;1
235.371;-0.848332;31.6128;79.2156;200.0;8.40084;2.77764;-0.0341641;1
235.491;-0.844619;31.5658;79.2016;200.0;8.58576;2.84393;-0.0336056;1
235.61;-0.84084;31.5121;79.1359;200.0;8.78056;2.91195;-0.0332341;1
235.729;-0.837017;31.4536;79.0332;200.0;8.98228;2.98112;-0.0329971;1
235.847;-0.833168;31.3915;78.901;200.0;9.18937;3.05112;-0.0328687;1
235.965;-0.8293;31.3266;78.7467;200.0;9.40052;3.1217;-0.0328218;1
236.083;-0.825419;31.2598;78.5767;200.0;9.6147;3.19271;-0.0328332;1
236.201;-0.821528;31.1917;78.3963;200.0;9.83111;3.26405;-0.0328829;1
236.319;-0.817626;31.1228;78.2096;200.0;10.0492;3.33566;-0.0329557;1
236.437;-0.813715;31.0533;78.0191;200.0;10.2685;3.40752;-0.0330423;1
236.554;-0.809792;30.9834;77.8259;200.0;10.489;3.47962;-0.0331376;1
236.671;-0.805859;30.9132;77.6314;200.0;10.7105;3.55195;-0.0332371;1
